Id,tweets
1560,Because the Earth is Self-sanitizing
1561,
1562,: How did the Trump COVID-19 catastrophe happen? Why does the US have the worst outbreak in the world?
1563,
1564,“15 going to zero”
1565,I…
1566,: Deeply unsurprised the story of two Asian children aged and getting stabbed in Texas by someone who thought they we…
1567,": ""The number of confirmed coronavirus cases in Florida is doubling every three days. Florida remains one of the few states with…"
1568,": Organizers say a gay pride parade in Brighton, UK is set to go ahead later this year despite social distancing rules that…"
1569,: Hall of Fame RB OJ Simpson announces on Twitter that he has tested positive for the Coronavirus. Prayers up for OJ …
1570,": Why is the testing center on the Quays, Dublin City, completely empty of testers and those wishing to be tested?…"
1571,": Due to aka Ill be helping the first ,000 people to like &amp; retweet this $200 will get you $2,500 thro…"
1572,: BOOM: obliterates CNN ⬇️
1573,
1574,"""I want to keep the country calm."""
1575,
1576,"The coronavirus ""will go away."""
1577,
1578,"""We're…"
1579,: JUAN WILLIAMS IS CRAZY!!
1580,
1581,He said President Trump must be held accountable for the Coronavirus
1582,
1583,IS HE STUPID? China should…
1584,": We’re excited to join Bay Area technology companies to support Time-Critical Global Health. we're donating $150,000 to he…"
1585,: Logic:
1586,
1587,We’re not using emergency stockpile supplies because they’re for emergencies only.
1588,
1589,I can’t make t…
1590,: Why does CNN not recognize the COVID patients all over the world who have walked out of hospitals testing negative after…
1591,(the prez) again blames (the peace prez) for leaving behind 'empty shelf' of medica…
1592,": Due to COVID-19, the Ontario Court of Justice is limiting access to courthouses. The OCJ has issued a new scheduling direct…"
1593,: This cover is everything.
1594,
1595,A beautiful representation of ALL of us in .
1596,
1597,We don’t know if she is a …
1598,: Still more than the % have been deemed appropriate to release but remain in jail only because they lack funding to pay…
1599,: unless you are going to play these clips right before and after them!!
1600,"""In his landmark book on electricity and life, “The Invisible Rainbow,” Arthur Firstenberg, traces an eerie connect…"
1601,: Philadelphia asks investment banker to reopen a hospital he closed a few months ago That could treat as many as Corona…
1602,are you aware of Neil Ferguson testifying before the UK Parliament last week? His estimate for the covid…
1603,: The Walt Disney Company is the latest company to announce salary cuts for executives amid the pandemic. Ne…
1604,: Coronavirus-Related Crime: It’s Getting Weird Out There
1605,: Trump is now taking a coronavirus test out of a box. He started holding it like a baby and then he pressed a button which opene…
1606,Thats an Govt Faliure..
1607,N before Janta Curfew there was no Lockdown situation.
1608,If people have…
1609,": A sobering, but unsurprising, thread....."
1610,: CNN’s Jim Acosta just called out Trump for lying about coronavirus. Trump replied by having a tantrum. Trump says he could “cau…
1611,: Rudy Giuliani’s Twitter Account Suspended For Spreading False Information About Coronavirus -
1612,": The prisoners in Turkey are facing an ever-worsening, inhumane reality amid the spread of among prisoners. We ar…"
1613,: Lefties Are Triggered Because My Pillow's Mike Lindell Was Part of Today's Coronavirus Task Force Briefing
1614,": China gave the world poisoned dog food, toxic candy &amp; toothpaste, radioactive drywall, counterfeit electronic components,…"
1615,": TRUMP TODAY: “We're doing a great job, as good a job as you can possibly do."""
1616,
1617,REALITY: The United States has MORE confirmed…
1618,: Bye bye Corona..
1619,.
1620,.
1621,.
1622,Sincerely
1623,PM
1624,"The doctor said they were told: “If we hear of these concerns going outside these four walls, your career and your…"
1625,": Saudi leader of Muslim World League: Interfaith partnerships during pandemic ‘religious, moral duty'"
1626,: This is wrong and we should not be afraid to say so.
1627,roll your eyes at me all you want if you’re still this childish but i mean it when i say the world needs more peopl…
1628,: Read below - second Emergency Alert
1629,I need to full my fridge with subway and box food before the country lockdown
1630,Much better then bringing a traitor (B. Bergdahl) in like Barry did.
1631,MAGA!
1632,There is no need giving us a prompt when the statement wasn't ready.
1633,
1634,But have you guys decided donating half of yo…
1635,". and - watch these videos from some of the ,000 voices urging you to cancel rent and mo…"
1636,: Trump ACCUSED hospitals of hoarding ventilators.
1637,
1638,HOARDING Ventilators.
1639,
1640,Accusing hospitals of having the equipment they…
1641,": Trump, when asked about Chinese misinformation about coronavirus, on Fox News:"
1642,
1643,"""They do it and we do it... Every country does…"
1644,: States shouldn’t be allowed to use as an excuse to undermine women’s reproductive rights. Good news out of Texa…
1645,: : Over Amazon employees at JFK8 warehouse walk off the job over ’s dangerous response to protect wor…
1646,: Here's a timeline of how the US overtook China for the most coronavirus cases in the world in just a month
1647,: Not watching the freak show tonight. Let me know if he announces we're going to fire missiles at the coronavirus.
1648,: WOW!
1649,"“Coronavirus job losses could total million, unemployment rate may hit %, Fed estimates.”"
1650,
1651,: BREAKING: Detroit will be one of the first U.S. cities to get rapid coronavirus testing machines from Abbott Labs (just…
1652,: It's nice when they just say it...
1653,
1654,Trump says Republicans would ‘never’ be elected again if it was easier to vote https:/…
1655,: MSNBC host mocks private sector contributions to coronavirus response.
1656,": No one should have to worry about where their next meal is coming from: not now, not ever. I am donating to a…"
1657,": Trump, stop congratulating yourself! You’re a failure &amp; you've mishandled this disaster! You're not knowledge…"
1658,: We don’t need another days of “social distancing” just make that shit a mandatory lockdown already!
1659,": Dear atheist (this tweet belies that claim, though), is Tahir Mehmood bigger than the Constitution, to which you loudly p…"
1660,: Good.
1661,
1662,God Bless .
1663,: Bishop Declan Lang: COVID-19 “Impending humanitarian catastrophe” in the Holy Land
1664,
1665,
1666,: *NATIONAL RECRUITMENT*
1667,
1668,"For anyone in 🇬🇧 who was applying to CT or ST in *any* specialty, you’re gonna wanna read this"
1669,
1670,…
1671,: I must commend the Police and the Military for a good job done on Lockdown Day1. However they must know that the virus is no r…
1672,"Coronavirus in New Jersey: What concerts, festivals and shows have been rescheduled, canceled. (3/30/20) -…"
1673,Coronavirus: Tech firm Bloom Energy fixes broken US ventilators
1674,they stick that coronavirus test swab so far up your nose it looks like it could poke your fucking brain yikes
1675,: Lionel Messi says Barcelona players will take a % wage cut and support all club staff for as long as the coronavirus outbreak…
1676,": I’m watching Trump’s press conference so you don’t have. Instead of watching, please let all networks know we don’t want a path…"
1677,": Kevin! The Tories are points ahead in the polls, Labour is about to pick an untested leader (and perhaps enter a protracted…"
1678,: We’re literally hours away from the end of the month when millions of newly unemployed Americans will lose their employ…
1679,": Since the lockdown weeks ago, while the media was bitching/complaining... Task Force was working &amp; we n…"
1680,: January whole world: booking flights and making summer plans
1681,covid19:
1682,: Please respect the picket line today and don't order from Instacart and Amazon. These…
1683,": If you don’t want a surgeon to start intubating you, please stay at home."
1684,Disgusting and reprehensible behavior
1685,My best days are the rare ones where I leave my a…
1686,Crooks
1687,Van Gogh painting stolen from Dutch museum shuttered due to coronavirus
1688,: me during this quarantine lockdown
1689,: Awesome
1690,: IM worried because of that Corona....IM worried....
1691,
1692,airdrop VYA
1693,": Ken Shimura died of pneumonia caused by novel coronavirus on Sunday night. The -year-old has been described as ""Japan’s Robin Wi…"
1694,: she prolly don’t even know about the coronavirus
1695,": In , there were cases of Ebola and deaths in the U.S. and Trump demanded President Obama resign."
1696,
1697,"Today, we have…"
1698,": GA is the only state with two U.S. Senate races on the ballot in . We must decide if we want two Senators who, when t…"
1699,: The Washington Post wrote an article about the passing of Ms. Rokus.
1700,
1701,
1702,": ,000+ sealed indictments"
1703,&gt;What was the coronavirus death toll supposed to be again?
1704,"&gt;100,000-200,000 US corona deat…"
1705,": prime minister Trudeau, calling Canada better-situated on coronavirus than the US:"
1706,
1707,“we’re not necessarily on the same t…
1708,: RT if Andrew Cuomo should be removed from office for releasing child rapists from prison because he’s afraid they will g…
1709,: And people made their personal activity and health decisions based on Trump’s misrepresentations. For this who fell il…
1710,: United confirm Marcus Rashford will be stepping up his rehab after positive scan results. They say progress will continue…
1711,: It's final. is determined to kill as many people as possible.
1712,
1713,If it's not then it's by pol…
1714,"Sweetie, u r the last person who should throw that word around."
1715,So
1716,Dumb
1717,: Twitter Forces to Delete Post on Chloroquine Helping Coronavirus Patients
1718,": BREAKING: The worldwide total number of recoveries from surpassed ,000 today!"
1719,
1720,Data:
1721,: This gives you an idea of how many layers of protection doctors need to keep themselves safe everyday from the Coronavirus…
1722,": The number one killer in America is Heart disease. ,002 people a day."
1723,
1724,Did you know that if you die from heart disease…
1725,: Disney executive chairman Bob Iger will forego his entire salary while other top executives will take major pay cuts to help pay e…
1726,: Doctors claim they have been gagged over protective equipment shortages
1727,: Abortion is pretty essential to rape victims and people who may die giving birth. And women should have freedom of choic…
1728,: Hall of Fame RB OJ Simpson announces on Twitter that he has tested positive for the Coronavirus. Prayers up for OJ …
1729,: Hall of Fame RB OJ Simpson announces on Twitter that he has tested positive for the Coronavirus. Prayers up for OJ …
1730,: I belong here
1731,: :we urge judges &amp; parliament of to vote for release measures to protect people in overcrowded prison…
1732,": We must all remember our gallant men in the field of battle even, as Corona virus ravages everywhere, for theirs is a doubl…"
1733,: Thankful to collaborate with my amazing colleagues and represent on this important issue. …
1734,": Modern-day blood libel: despite increased Palestinian-Israel cooperation on fighting , Palestinian PM accuses…"
1735,": /2: Minister Champagne spoke today with his counterpart, Ukraine’s Foreign Minister . They discussed impacts a…"
1736,: What the fuck is the my pillow guy doing during a coronavirus press conference?
1737,: The PSOE has put up a thread on Twitter trying to disseminate or minimise blame for encouraging the feminist marches on…
1738,": Companies are lining up to lobby for stimulus cash, approvals from the EPA, and regulatory changes. Amid a crisis, it’s…"
1739,NYC coronavirus cases :30 pm today March
1740,
1741,"deaths, up by people since :30 am today"
1742,
1743,",087 confirmed c…"
1744,": North Korea continues to claim it has no reported Coronavirus cases , yet an article from a North Korean government contr…"
1745,Me and Snorlax are havin’ a lockdown party!
1746,": I survived coronavirus. Spent nearly weeks indoors + in quarantine as my body fought it off. Yesterday, I took my first…"
1747,: These numbers mean nothing if you do not arrest Koko Pimental honey.
1748,"Coronavirus: Number of global cases passes ,000"
1749,": News Alert: Dr. Vladimir Zelenko, a board-certified family practitioner in NY, has now treated Covid-19…"
1750,Here is how the confirmed cases of has been evolving in Africa. By request of …
1751,": My deepest gratitude to all of our heroic doctors, including those working around the clock on the frontlines of this…"
1752,*ARGENTINE OPPOSITION LEADER PATRICIA BULLRICH BACKS BRAZIL'S BOLSONARO WITH STRONG PRO-CORONAVIRUS MESSAGE - RTRS
1753,
1754,
1755,: The Albertsons on carrier in gp had ppl test positive for corona virus.
1756,": When we’re through this crisis, this is the kind of thing that must be investigated."
1757,",000 beds cut, ,000 staff mi…"
1758,: Timeline:
1759,
1760,2.19 China informs WHO
1761,
1762,1.20 Lancet case series describes high mortality in China
1763,
1764,1.20 WHO dec…
1765,: I wonder if murderers are still going about killing people or are they scared they might catch corona virus from their victim…
1766,Further as-yet-unpublished research predicts that temperate warm and cold climates are the most vulnerable to the c…
1767,: The broken US healthcare system has already proven deadly for the uninsured during the pandemic. As Congress…
1768,": Watch this and weep. When this is over, we need to find a way to get rid of this evil government. We can't wait years."
1769,: CNN’s Jim Acosta just called out Trump for lying about coronavirus. Trump replied by having a tantrum. Trump says he could “cau…
1770,: The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to…
1771,: CNN cuts away from the White House coronavirus briefing when Trump invites the My Pillow guy up to the podium to talk.
1772,: Outrageous - and something we must all take as a harrowing warning.
1773,": More foreign allies, including France and Italy, embrace anti-malarial drugs touted by Trump for coronavirus"
1774,: OMG the CEO of My Pillow is briefing America about coronavirus response
1775,Is he a sweetie pie or what???
1776,: Does anyone else hate the My Pillow guy almost as much as you hate Trump?
1777,
1778,Here is the My Pillow guy lecturing America th…
1779,": So my county in Florida has no coronavirus cases, thus far, and now they’ve shut down the boat ramps where people can’t even…"
1780,": members of a church choir met for practice in early March. They were good about not touching, and nobody had symptoms"
1781,
1782,"Now,…"
1783,": Quick reminder, while not disclosing confidential patient or hospital information, that patients ARE DEFINITELY reco…"
1784,": ""This great ship is a ,000-ton message of hope and solidarity to the incredible people of New York.” 🇺🇸…"
1785,": ""This could be devastating."" A number of workers for two delivery service giants, Amazon and Instacart, are preparing to go…"
1786,": virginians that decided to go to the beach over the weekend, congrats we’re on lockdown until june tenth"
1787,: what if the cure to the coronavirus is to stop making the fast and furious movies
1788,Nice cross-border solidarity between Germany and Italy.
1789,: : Over Amazon employees at JFK8 warehouse walk off the job over ’s dangerous response to protect wor…
1790,Wey soldiers no beat beat dem?
1791,: This is the wig I need for my Corona freedom tour.
1792,": ”...if we don’t impeach this President, he will get re-elected”."
1793,~ Democrat Congressman Al Green
1794,
1795,Democrats &amp; their med…
1796,: Young Rebel Star contributes lakhs for ( ). With this total contribution is …
1797,: Your regular reminder that officials &amp; are suing to eliminate the law that guarantees coverage for Ameri…
1798,: CNN's reads Trump his previous statements downplaying the coronavirus and asks what he would tell Americans upset…
1799,": NEW: Cuomo issued a heartfelt plea to health-care workers across the United States, asking them to help the Empire State…"
1800,": Even from LA, Baltimore native is donating his time and talent to help during this pandemic. He &amp; actre…"
1801,: Used to be called &amp; ...Some media is more equal than others
1802,: statistical outliers that disprove the virus’ alleged deadliness:
1803,
1804,Japan: it’s because they bow and wear mas…
1805,: the my pillow guy has done more to combat the spread of coronavirus than % of the blue checks whining about him right…
1806,Since being in lockdown I never knew I could allow myself to get this ugly 🥴🤔
1807,: AYFKM
1808,
1809,"If there's a commander out there that *doesn't* understand what the Influenza of did to the military, specifical…"
1810,"Because of Corona India’s CoinDCX, has raised $3 million from backers including Bain Capital…"
1811,It’s hard to believe in “science” when doctors share ridiculous pictures like this. My nose doesn’t go back to my e…
1812,: ACLUM is working in support of a public health response that emphasizes reducing the footprint of the criminal lega…
1813,: Since lockdown my intake of cups of tea has increased dramatically
1814,There’s tons of new stuff coming out about treatments. Cheap an…
1815,: Speaker Pelosi &amp; House Democrats on call w/ reporters are talking about a phase coronavirus bill just days after the $2 tril…
1816,: So as Corona as decided to be playing up and down with my wedding date
1817,I have gone ahead and married this man in the comfor…
1818,: RT to join me in thanking all of the doctors in Georgia and across the country who are working tirelessly to keep America…
1819,": ""We could have intervened much sooner."""
1820,
1821,says avoiding three weeks of testing in the U.S. has resulted in potentia…
1822,: BREAKING: A federal judge has blocked Texas from temporarily closing abortion clinics as part of the state’s response to…
1823,": News Alert: Dr. Vladimir Zelenko, a board-certified family practitioner in NY, has now treated Covid-19…"
1824,"My mom sat me down, played a voice note that said a newborn infant spoke and said “the cure to this virus is drinki…"
1825,AUNTY ALL ABORTION CENTERS HAVE BEEN SHUT DOWN.
1826,You go born this one
1827,"Urgent Mid-East Bible Prophecy Update /29/20 Pastor J.D. Farag, Hawai'i via"
1828,: What questions do you have for our panel tonight?
1829,
1830,Tune in soon at .
1831,: FACT: is NOT airborne.
1832,
1833,The is mainly transmitted through droplets generated when an infected person coughs…
1834,": Ford plans to make as many as ,000 simple ventilators for coronavirus patients within days and plans to continue producing…"
1835,: WUT?!
1836,
1837,Has to be Democrat!
1838,
1839,
1840,: = end of globalism?
1841,
1842,"""dangerous diseases Europe has not seen in a long time: cholera in Greece, dysentery in Vienn…"
1843,": With the Coronavirus hysteria, kinda amazing how there have been ZERO mass shootings especially since guns &amp; ammunition hav…"
1844,: HAHA THEYRE PUTTING AZ ON LOCKDOWN BUT I STILL GET TO GO TO WORK HAHA FUCK
1845,": Congrats to the dumb fucks who still decided to go partying during this pandemic. Nice, the whole fucking state is on lockdo…"
1846,"It’s easy to go in jail, lockdown isn’t fun"
1847,: “We are nearly days after the first public disclosure of the outbreak in China and America still does not have adequate…
1848,The Government transfers and studies to postpone the quotas to the self-employed -
1849,
1850,Susana…
1851,: Every bit of this is pure gold...
1852,
1853,“An Australian astrophysicist has been admitted to hospital after getting four magnets st…
1854,"Scary times out there, and now we have a global pandemic on top of it. Thank you for this story -- The U…"
1855,: WE ARE ALL IN THIS TOGETHER!
1856,
1857,"In light of COVID19--Myself &amp; are producing a new, limited edition, T-shirt to rem…"
1858,"“COVID-19 has become a global event, dramatically changing the landscape of digital media consumption. And while re…"
1859,Lockdown Whiners Slammed By Holocaust Survivor Grandma Who Hid Years In A Well
1860,": Companies are lining up to lobby for stimulus cash, approvals from the EPA, and regulatory changes. Amid a crisis, it’s…"
1861,": This is what Trump cares about, not you, not lives lost, not the pain and suffering of Americans, not the danger medical wor…"
1862,: WaPo: times Trump downplayed the coronavirus.
1863,": Shomari Stone watched as, one by one, five of his family members tested positive for the coronavirus in Michigan: …"
1864,": Sadly, some heads of state don't ""do"" humility. ignored &amp; led to top of the league after t…"
1865,: Column: Economists agree with doctors that prematurely lifting lockdown would be disastrous
1866,
1867,"Anyone needing PPE!!! Just ask Trump why China got tons of PPE when he was calling COVID19 a ""HOAX."""
1868,": In , there were cases of Ebola and deaths in the U.S. and Trump demanded President Obama resign."
1869,
1870,"Today, we have…"
1871,: Summary:
1872,: Fears of Coronavirus Catastrophe at Rikers Jail - The New York Times
1873,": So, Prince Charles is out of self-isolation, seven days after it was reported he had tested positive for coronavirus. This pr…"
1874,: My Pillow CEO Says God Put Trump In The White House At Coronavirus Briefing
1875,": Remarkable ️️️️️101-year-old Italian man, born during the Spanish flu pandemic which killed up to million people, h…"
1876,Monday night lockdown entertainment
1877,: CNN’s Jim Acosta just called out Trump for lying about coronavirus. Trump replied by having a tantrum. Trump says he could “cau…
1878,: The New York Times wrote a story about STAT — Great to see the hard work of my colleagues on all sides of our growing b…
1879,: UK govt: “Follow our coronavirus advice to the letter.”
1880,
1881,Also UK govt: “Mmm. Yummy fingers.”
1882,: A sad scene at Brooklyn Hospital
1883,: BVB message to all the clubs who asked for : we don’t change the price after Coronavirus crisis and we’ll not se…
1884,": Study the careers of Orbán, Erdogan &amp; Putin to see just how far Trump will go if we let him. That’s why we have fought him e…"
1885,: Something doesn’t add up. The global panic and extreme action seem massively disproportionate to what we know about …
1886,"Amazon workers to stage a walkout Monday, demanding closure of Staten Island facility - CNN"
1887,": Our media spent every day in , showing black men getting killed by cops. It was a problem because it presented a fals…"
1888,: We’re donating our supply of gloves and face masks to the Midwest Eress Clinic in Roscoe Village. (Our conservation…
1889,: More medical aid arrives at airport amid outbreak
1890,: Illegal aliens must be banned from working in vital services. Repeal DACA work permits and replace with Americans. Unem…
1891,: People are complaining about another days of lockdown as if it it's not gonna be + days
1892,": ""Based on data from the National Health Institute, the average age of the deceased tested positive for …"
1893,": TRUMP TODAY: “We're doing a great job, as good a job as you can possibly do."""
1894,
1895,REALITY: The United States has MORE confirmed…
1896,": If you are age or older or have a chronic underlying medical condition, and have symptoms such as cough, shortness of bre…"
1897,Another one
1898,
1899,
1900,This is amazing! Way to go
1901,The is allowing for Spring sport athletes who did not get a chance to play in their season to be eligible for…
1902,: Everyone needs to stop airing Trump’s coronavirus press conferences. Raise your hand if you agree.
1903,: Twitter Forces Laura Ingraham to Delete Post on Chloroquine Helping Coronavirus Patients
1904,": As the commencement and enforcement of the lockdown of Lagos as announced by HE President starts tonight, I have…"
1905,: The Justice Department's review of lawmakers' stock transactions shortly before the dramatic market downturn due to coronavirus co…
1906,": President Trump, answering a question from , just defended saying a month ago that a “miracle” would take away the coro…"
1907,: . how do your executive workers sleep at night knowing each and every one of them condone to putting the li…
1908,Truth is hard to believe
1909,Believe it when you have no choice rather than dying
1910,God is…
1911,"Coronavirus: Number of global cases passes ,000"
1912,": Trump, you incompetent idiot! You sent tons of PPE to China early but ignored warnings &amp; called COVID19 concerns a…"
1913,: Nah but what excuse do you actually have not to pray in lockdown
1914,rce xry kjm egk ajc leg fhd kba aul frk COVID CDTV Covid_19 Prior Jorge Babu Manu ForaPrior David Telephone Made In…
1915,Or... he never had it?????????
1916,": Tonight at p.m. ET, join our livestream on the coronavirus pandemic with guests Dr. , Rep. ,…"
1917,: People are complaining about another days of lockdown as if it it's not gonna be + days
1918,: Last saw this ship off the coast of Haiti after the quake.
1919,": Tonight at p.m. ET, join our livestream on the coronavirus pandemic with guests Dr. , Rep. ,…"
1920,: Twitter Forces to Delete Post on Chloroquine Helping Coronavirus Patients
1921,: What happens if you’re not safe at home? My report into domestic abuse during the coronavirus lockdown
1922,": It can’t be said enough: to the doctors, nurses, health care professionals, supermarket employees, postal workers, delivery…"
1923,": Awful. An MTA worker couldn't get treatment for coronavirus and died in her home. Then her body was left for hours, whi…"
1924,: The same brand that gave women ovarian cancer w their baby powder?
1925,": Maybe is not mentally or physically up to an actual REAL debate, the ones where the clown car posse were pa…"
1926,": NOTICE: President Signs Regulations, (2/2)"
1927,: Delta Air Lines Offers Free Flights to Medical Workers Traveling to Coronavirus Hotspots
1928,: RT if Andrew Cuomo should be removed from office for releasing child rapists from prison because he’s afraid they will g…
1929,": The ""My Pillow guy"" transformed his company into a mask manufacturer to help prevent the transmission of the Wuhan coronaviru…"
1930,: This is just sad. Taking away benefits during the .
1931,": ""three Asian American family members, including a -year-old and -year-old, were stabbed … The suspect indicated that h…"
1932,": FDA, HHS: Green light for chloroquine on coronavirus patients"
1933,: And so it begins....
1934,: Hall of Fame RB OJ Simpson announces on Twitter that he has tested positive for the Coronavirus. Prayers up for OJ …
1935,do you understand my worry ?
1936,: An absolutely disgraceful response from a democratic frontrunner at a time Iranian is dying every min as a result of…
1937,": CNN cuts away from a man who got a second chance at life, successfully pursued the American Dream and is now voluntarily…"
1938,: Coronavirus will end soon. In Jesus name.
1939,: Mark Cuban telling it like it is!
1940,
1941,if u agree with him!
1942,
1943,Mark Cuban: Trump Deserves All The Credit in the World For…
1944,": Today is , and we know you love our physicians as much as we do. But today, more than ever,…"
1945,: ICYMI: Joe Biden had a heartfelt message during last night's for those who've lost loved ones to …
1946,: What a mess.
1947,
1948,"Including children, eerts are staying as many as million people will lose their insurance in hours."
1949,This guy can’t get enough! He’s off to top up some more! Come join me seeethearts!
1950,
1951,
1952,": For those who enjoyed our musical antics last week, here's our take on One Day More from , again with due apol…"
1953,: Cause we gon be on lockdown in the crib talking shit on Twitter
1954,: Calling all manufacturers! Do you have the capacity to make mold inserts for a MUD frame and start production? We are provi…
1955,Troll want to Play?
1956,": Tom Brady announces he is holding a ""Kiss Corona Goodbye"" fundraiser where he will provide kisses to local children. F…"
1957,: RT if Andrew Cuomo should be removed from office for releasing child rapists from prison because he’s afraid they will g…
1958,": a message to the grim creeps celebrating a rise in corona cases in America:We are actually turning a corner, and we will e…"
1959,": LAST WEEK: Trump mocked for suggesting ""sanitizing masks"" and the drug Chloroquine. TODAY: Technology can sanitize ,000 ma…"
1960,: Bruce Wayne Suspected As Patient Zero In Gotham Coronavirus Outbreak
1961,: Nationalize the supply chain of critical medical supplies.
1962,Nationalize the supply chain of critical medical supplies.
1963,Nationali…
1964,: This is pretty disgusting from CNN.
1965,
1966,"Mike Lindell’s company will be making ,000 masks a day by the end of this week."
1967,
1968,T…
1969,: RT if Andrew Cuomo should be removed from office for releasing child rapists from prison because he’s afraid they will g…
1970,: Good.
1971,
1972,God Bless .
1973,: The NCAA has decided not to grant athletes from winter sports (including basketball) an extra year of eligibility due to…
1974,Week one of lockdown:
1975,
1976,My flat? Spotless?
1977,My circadian rhythm? Absolutely screwed.
1978,My hair? Let's not talk about it.
1979,": White House coronavirus response coordinator Dr. Deborah Birx predicts ,000-200,000 American deaths if US acts ""almost perfec…"
1980,": Now that everything is sideways, CEOs need to lead in the right way to ensure their business survives."
1981,
1982,https:…
1983,: The terrible thing about this video isn't even that this bitch along with the rest of Trump Hating is tal…
1984,"Paul, you are so far from correct."
1985,: Me at the start of spring break: yoooo extra week of spring break lets gooo
1986,
1987,Corona:
1988,: Look who's taking potshots at the Duke and Duchess of Sussex
1989,
1990,is so desperate to distract the world…
1991,: BREAKING: Prince Charles recovers from coronavirus and is out of self-isolation
1992,: Wtf Hungary why would you even consider passing that? Who sits there and goes yeah do you know what I’d love to live in…
1993,: So the governor really wanted to use this virus to his advantage to stop abortions????? Y’all will do ANYTHING.
1994,Live in :00 minutes plus a few seconds.
1995,More Michigan National Guardsmen called to active duty to help FEMA in coronavirus efforts via
1996,: People are complaining about another days of lockdown as if it it's not gonna be + days
1997,"NÓW we are talking!At last the tide of support can make a marked difference.The Ruperts,Oppenheimers set the tone,a…"
1998,Propaganda is Faux News calling the Corona virus a hoax. Propaga…
1999,: Are you able to validate these discrepancies between Jobseeker &amp; jobkeeper payments .?
2000,
2001,: . “Texas and other states are using [] as an excuse to deny women their constitutional right to an abortion. This…
2002,: Empty hotels all over the city of Las Vegas and they’re putting the homeless in a fucking parking lot.
2003,: Andrew Bolt Is Spreading Dangerous Propaganda About Pushing Young Aussies Back Into Work
2004,": As I was getting out of the hospital today, my grandma passed from COVID19. I’m devastated. Please for the love of god…"
2005,": One day, once all this is over, historians and sociologists around the world will wonder why a man dressed as a donkey w…"
2006,The latest Daily Bit o'Pepper! Thanks to
2007,": The whole city of New York is clapping for healthcare workers at pm each night ‍️ (I’m not crying, you’re crying) …"
2008,His ass got laid off because of the corona but I’m technically an essential worker. He won’t watch the kids so I ca…
2009,": Hillary Clinton alleges she is too important, as a former gov't official, to be required to comply with a federal court orde…"
2010,Taking credit for others hard work? You're a special kind of awful...
2011,": Do you like this idea Hyderabad ? In Rajasthan, lockdown violators to serve in COVID-19 quarantine wards |"
2012,I'm surprised someone was watching CNN to notice.
2013,Coronavirus collides with Latin America’s maid culture — with sometimes deadly results
2014,"In the interests of keeping safe, here is an oh fuck it, look, just read the article, it’s bloody funny and I’ve le…"
2015,: Should have been giving that business to Joann’s
2016,": Tom Brady announces he is holding a ""Kiss Corona Goodbye"" fundraiser where he will provide kisses to local children. F…"
2017,The mood toward the EU in Italy - and frankly who can blame them .
2018,: Watch 's broadcast: LIVE: Press Briefing with Coronavirus Task Force
2019,: This pandemic has really showcased the abortion industry's absolute disregard for the value of human life.
2020,
2021,…
2022,Leave the masks for the health care workers.
2023,": TRUMP TODAY: “We're doing a great job, as good a job as you can possibly do."""
2024,
2025,REALITY: The United States has MORE confirmed…
2026,: . &amp; should stop airing Trump’s coronavirus press conferences. Raise your hand if you agree.
2027,": If you watch anything today, watch an entire hood on lockdown in Brooklyn rapping Juicy by the notorious B.I.G. Juicyyyy !…"
2028,: In Israel all citizens are working together to fight against - in no other nation in the Middle East will you see…
2029,": residents estimate, based on calculations of cremations and urns now being returned to families, that between k-46k…"
2030,: I'm supporting Instacart workers on strike today. They are providing an essential service to those who cannot leave their home…
2031,: NYC Bar owner is arrested for violating lockdown orders amid shutdown via
2032,": OK, who had the My Pillow guy appearing in a ""coronavirus briefing"" on their crazy BINGO card?"
2033,
2034,No you didn't. Stop.
2035,This i…
2036,YOOOO I WANNA HIT HER I WANNA HIT HER
2037,: Good- this needs to happen to every pastor that endangers the lives of people!
2038,
2039,"""Howard-Browne has officially been arr…"
2040,: Dr. Death peddling a total and complete shut down of US! He needs to Shut Up!
2041,": In Midland, Texas, a man stabbed three Asian American family members, including a -year-old and -year-old. Per , “the…"
2042,": Because we are on at the moment, I’m gonna surprise some people during the outbreak! ️"
2043,
2044,I’m giving five…
2045,: A message to grocery store workers on the front lines of our battle against :
2046,
2047,"Whether you're at the loading docks,…"
2048,"will pay $250m to hosts to help cover the cost of cancellations, create a $10m Superhost Relief Fu…"
2049,": The second person that got Coronavirus in kaduna, where does he/she stays?"
2050,: BREAKING NEWS
2051,
2052,"Illinois Governor J.B. Pritzker announced his state will take charge of coronavirus testing, citing Presid…"
2053,: Ain't nothing like the real thing. SFDPH staff are currently conducting inspections to enforce SRO cleaning during the coronavi…
2054,: My God! Get this lunatic out of the White House. His ignorance is killing people. He must be stopped. He’s a danger to…
2055,": prime minister Trudeau, calling Canada better-situated on coronavirus than the US:"
2056,
2057,“we’re not necessarily on the same t…
2058,: January whole world: booking flights and making summer plans
2059,covid19:
2060,": I don’t think people are digesting the fact that our President did NOTHING to stop coronavirus and is now saying ,000…"
2061,: Best lockdown burn so far: my wife said to me “Just because you’re bad at being a man doesn’t mean you’re a feminist.”
2062,": GA is the only state with two U.S. Senate races on the ballot in . We must decide if we want two Senators who, when t…"
2063,: Kick Hungary out of the EU.
